ANY-MES,COMARCA,INCIDENTS,CODI_COMARCA,SALVAMENTS
2022-12-01,ALTA RIBAGORÇA,26,05,2
2022-12-01,ANOIA,698,06,2
2022-12-01,BAGES,1150,07,4
2022-12-01,BAIX CAMP,1568,08,2
2022-12-01,BAIX EBRE,529,09,3
2022-12-01,BAIX EMPORDA,825,10,3
2022-12-01,BAIX LLOBREGAT,5049,11,7
2022-12-01,BARCELONES,18928,13,1
2022-12-01,BERGUEDA,226,14,2
2022-12-01,CERDANYA,157,15,2
2022-12-01,CONCA DE BARBERA,122,16,2
2022-12-01,GARRAF,1187,17,4
2022-12-01,GARROTXA,384,19,4
2022-12-01,GIRONES,1170,20,3
2022-12-01,MARESME,2796,21,3
2022-12-01,OSONA,765,24,4
2022-12-01,PALLARS JUSSA,64,25,1
2022-12-01,PALLARS SOBIRA,36,26,6
2022-12-01,PLA DE L'ESTANY,166,28,1
2022-12-01,PRIORAT,60,29,2
2022-12-01,RIBERA D'EBRE,97,30,1
2022-12-01,RIPOLLES,156,31,3
2022-12-01,SEGRIA,1156,33,3
2022-12-01,SELVA,1072,34,2
2022-12-01,SOLSONES,61,35,4
2022-12-01,TARRAGONES,2224,36,1
2022-12-01,TERRA ALTA,40,37,2
2022-12-01,VAL D'ARAN,67,39,9
2022-12-01,VALLES OCCIDENTAL,6115,40,6
2022-12-01,VALLES ORIENTAL,2505,41,3
